일시,평균기온
2023-05-23,19.198451994414544
2023-05-24,18.545828279564304
2023-05-25,18.326301958901727
2023-05-26,17.16393925534722
2023-05-27,18.342935416046327
2023-05-28,18.551443208551543
2023-05-29,20.468033447121783
2023-05-30,20.740409957842946
2023-05-31,22.644716254932387
2023-06-01,21.052001711629774
2023-06-02,20.27847128105351
2023-06-03,20.553125364937266
2023-06-04,17.508694265079555
2023-06-05,18.191684393087566
2023-06-06,21.841920094638606
2023-06-07,22.156164614676236
2023-06-08,20.233110674926188
2023-06-09,18.75578870994963
2023-06-10,19.91690788967195
2023-06-11,21.623856724170707
2023-06-12,21.30093918814424
2023-06-13,24.73897377845387
2023-06-14,20.23684149125167
2023-06-15,21.686065161884894
2023-06-16,23.095662718710877
2023-06-17,24.04781868407906
2023-06-18,21.43370068246304
2023-06-19,21.21152222515465
2023-06-20,23.309814736895202
2023-06-21,21.642395397060895
2023-06-22,24.877287312729962
2023-06-23,21.8821654934035
2023-06-24,22.825872304911748
2023-06-25,24.370978950989667
2023-06-26,25.19274907538224
2023-06-27,20.11709041754902
2023-06-28,21.89304810511526
2023-06-29,23.215977382567715
2023-06-30,24.91314393437253
2023-07-01,23.826621736301327
2023-07-02,25.076270939452932
2023-07-03,24.910582502528445
2023-07-04,23.53280456586657
2023-07-05,25.62659435099985
2023-07-06,26.379239453144585
2023-07-07,26.30006185101727
2023-07-08,26.44351870937163
2023-07-09,25.98481393678454
2023-07-10,26.02015120960379
2023-07-11,25.8167205022246
2023-07-12,26.107290256840628
2023-07-13,26.529490610517172
2023-07-14,24.88156498573772
2023-07-15,24.092490181950446
2023-07-16,24.7034497373548
2023-07-17,26.632721901746265
2023-07-18,27.656518035941243
2023-07-19,26.4059886146752
2023-07-20,26.447352632831613
2023-07-21,26.55815691717234
2023-07-22,26.827016028803744
2023-07-23,28.2147321748513
2023-07-24,27.210529580381717
2023-07-25,28.434125685172553
2023-07-26,28.18320549302618
2023-07-27,28.33369550713692
2023-07-28,28.456625144248335
2023-07-29,27.78465407662352
2023-07-30,28.63277463588545
2023-07-31,27.65790001588112
2023-08-01,27.327815261430107
2023-08-02,26.702387362768377
2023-08-03,27.105868227066093
2023-08-04,26.43330174340344
2023-08-05,26.746564523458932
2023-08-06,27.94972833233669
2023-08-07,26.912999163130245
2023-08-08,27.97677585019351
2023-08-09,28.31291361083111
2023-08-10,27.62744255883619
2023-08-11,27.819934218821473
2023-08-12,24.922648456186188
2023-08-13,25.256112413847134
2023-08-14,25.575006579951477
2023-08-15,26.010508375815313
2023-08-16,21.282733419715555
2023-08-17,22.252494469016266
2023-08-18,23.432059522069242
2023-08-19,24.894883659062984
2023-08-20,25.02894254595821
2023-08-21,25.20355620629394
2023-08-22,22.980646119881733
2023-08-23,22.051922508327163
2023-08-24,23.56254137233408
2023-08-25,22.239950871486734
2023-08-26,21.941826618543782
2023-08-27,19.746828150809446
2023-08-28,21.37992004770006
2023-08-29,22.37108606544489
2023-08-30,21.921728766789474
2023-08-31,23.030406840042797
2023-09-01,22.068383508161972
2023-09-02,19.97018580585013
2023-09-03,19.346988701677947
2023-09-04,19.617714066950867
2023-09-05,18.772717721148073
2023-09-06,19.555176546623382
2023-09-07,21.616101060468075
2023-09-08,20.49243209747888
2023-09-09,20.322670991031252
2023-09-10,20.590304917970382
2023-09-11,21.110055623661534
2023-09-12,21.056957481544938
2023-09-13,20.458987742222384
2023-09-14,17.67934647378331
2023-09-15,21.17279926127007
2023-09-16,18.072751263612616
2023-09-17,16.892127304519537
2023-09-18,16.80137893438729
2023-09-19,18.008628350379936
2023-09-20,16.161562782100383
2023-09-21,15.55435687353063
2023-09-22,16.35418653255318
2023-09-23,16.006339466473058
2023-09-24,15.984433842183028
2023-09-25,16.592932425610055
2023-09-26,15.729931272632273
2023-09-27,15.879208872375632
2023-09-28,15.668235077788129
2023-09-29,16.450483175473554
2023-09-30,17.97569362898721
2023-10-01,17.326224412462473
2023-10-02,18.338006415207918
2023-10-03,17.858921970554846
2023-10-04,13.692527269975303
2023-10-05,13.222102059276816
2023-10-06,13.9021283682367
2023-10-07,15.278835491598102
2023-10-08,16.092062637952356
2023-10-09,15.336463405786287
2023-10-10,15.70865176171526
2023-10-11,15.335966738172617
2023-10-12,14.984382791913823
2023-10-13,11.767526289568723
2023-10-14,10.729218724449888
2023-10-15,12.051247571268043
2023-10-16,11.623757999814737
2023-10-17,12.936373449936674
2023-10-18,12.672975746028001
2023-10-19,12.858611768150805
2023-10-20,12.489105511930383
2023-10-21,8.088808872291663
2023-10-22,8.991800596760877
2023-10-23,9.683194698551098
2023-10-24,8.532999747575726
2023-10-25,10.271413484788013
2023-10-26,10.485418051454653
2023-10-27,11.78325565558037
2023-10-28,9.910632109136007
2023-10-29,6.548209904771747
2023-10-30,7.546069428238938
2023-10-31,8.162157981651978
2023-11-01,6.71304804946075
2023-11-02,6.154571986756368
2023-11-03,8.976087532843326
2023-11-04,8.052356582484443
2023-11-05,8.345416418728261
2023-11-06,8.225042728601506
2023-11-07,9.11555524710771
2023-11-08,7.100659885017542
2023-11-09,11.248853895652108
2023-11-10,10.820901483043398
2023-11-11,7.947954597250224
2023-11-12,5.8074603504092215
2023-11-13,-3.2268582166250708
2023-11-14,3.3291113455236117
2023-11-15,-0.5387726675326907
2023-11-16,2.951106726374864
2023-11-17,-2.2257584042589666
2023-11-18,4.2741229583807385
2023-11-19,4.044314278462718
2023-11-20,2.7266463055823467
2023-11-21,0.6885799912421011
2023-11-22,-3.5425165904556533
2023-11-23,-0.5769939189391322
2023-11-24,0.5026054772612221
2023-11-25,3.8024841880831843
2023-11-26,3.891114620627171
2023-11-27,5.179520375984235
2023-11-28,-1.01202152896846
2023-11-29,0.9472117730477749
2023-11-30,-0.3876036524821693
2023-12-01,-0.920654216578568
2023-12-02,-3.742279536403606
2023-12-03,-8.256230100352132
2023-12-04,-4.928306415058843
2023-12-05,-1.7817936470374258
2023-12-06,-3.5565849632132602
2023-12-07,-0.7016233185174818
2023-12-08,-1.2389380161268835
2023-12-09,1.136095468921023
2023-12-10,-3.1568579962135708
2023-12-11,-5.127433579157092
2023-12-12,-4.740131456928987
2023-12-13,-7.038264973915265
2023-12-14,-10.353547442831246
2023-12-15,-8.095776438327523
2023-12-16,-5.781599661598154
2023-12-17,-2.008412506789388
2023-12-18,-10.454843483944815
2023-12-19,-9.498234689381231
2023-12-20,-7.433643467915128
2023-12-21,-5.914745514247599
2023-12-22,-2.2785673518703637
2023-12-23,-3.1489033128953565
2023-12-24,-3.749285264544941
